3212085,Libro del desasosiego,Fernando Pessoa,"Pessoa, Fernando",Perfecto E. Cuadrado,"=""8415689489""","=""9788415689485""",5,4.41,Acantilado,Paperback,608,2013,1982,,2024/07/02,,,read,,,,1,0
2258362,The Shipkiller,Justin Scott,"Scott, Justin",,"=""0803779496""","=""9780803779495""",4,3.87,Dial Press,Hardcover,340,1978,1978,2014/07/02,2014/06/29,"kindle, hardcover","kindle (#3), hardcover (#1)",read,"One of the best books I've ever read about a man and the sea, about sailing. Even more: about modern sailing (after being marked by old classics). <br/><br/>Story is great (the end is too predictable), but what stands further is the author's knowledge about open sea one-man sailing, and how vivid he writes all those experiences.<br/><br/>He might use a bit too many metaphors like '<i>the wave was coming directly to him, as a unstoppable train</i>' [I'm creating an example here, not quoting] which at some point, one after another, become too much.",,,1,0
25179,Blankets,Craig Thompson,"Thompson, Craig",,"=""1891830430""","=""9781891830433""",0,4.06,Top Shelf Productions,Paperback,582,2003,2003,,2014/06/22,to-read,to-read (#14),to-read,,,,0,0
12712070,"La mala mujer (Moisès Corvo, #1)",Marc Pastor,"Pastor, Marc",,"=""""","=""9788498674620""",4,3.48,RBA,Paperback,256,2009,2008,2014/01/06,2014/01/06,kindle,kindle (#1),read,"Increíble historia muy bien escrita, no tarda en engancharte. Me encantó la figura y perspectiva de la voz narradora, un buen <i>twist</i> a la voz omnipresente.<br/><br/>Negra como una historia de vampiros (reales o no) debe de ser, sin exageraciones.<br/><br/>Fue un gran gusto volver a caminar por Barcelona, acá, la Barcelona de principios de siglo XX.",,,1,0
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion,"Didion, Joan",John Leonard,"=""0307264874""","=""9780307264879""",0,4.44,Everyman's Library,Hardcover,1122,2006,2006,,2014/05/21,to-read,to-read (#13),to-read,,,,0,0
12994927,Canción de tumba,Julián Herbert,"Herbert, Julián",,"=""8439725604""","=""9788439725602""",0,3.95,Literatura Mondadori,,208,2011,2011,,2014/05/04,"currently-reading, kindle","currently-reading (#6), kindle (#2)",currently-reading,,,,1,0
8120173,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""""","=""""",0,4.39,Knopf Books for Young Readers,Kindle Edition,554,2007,2005,,2014/01/21,to-read,to-read (#10),to-read,,,,0,0
6860662,Diario de Oaxaca: A Sketchbook Journal of Two Years in Mexico,Peter Kuper,"Kuper, Peter",Martín Solares,"=""1604860715""","=""9781604860719""",0,3.88,PM Press,Hardcover,208,2009,2009,,2014/04/29,to-read,to-read (#12),to-read,,,,0,0
2418915,El cuento de la isla desconocida,José Saramago,"Saramago, José",,"=""8466318461""","=""9788466318464""",2,3.92,Punto de Lectura,Hardcover,80,2008,1997,2014/02/02,2014/02/03,,,read,Bonito pero simplón.,,,1,0
2213661,The Graveyard Book,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""0060530928""","=""9780060530921""",0,4.16,HarperCollins,Hardcover,312,2008,2008,,2014/04/07,to-read,to-read (#11),to-read,,,,0,0
16175078,Fallas de origen,Daniel Krauze,"Krauze, Daniel",,"=""9786070714""","=""""",4,3.64,Editorial Planeta Mexicana,Hardcover,251,2012,2012,2014/04/07,2014/04/07,,,read,"Bien escrito y editado.<br/><br/>[Con respecto a otros comentarios aquí mismo] Sí, es una crítica (y aunque sí: hay muchas, ésta es bastante puntual); sí, no abarca toda la sociedad nacional; sí, cae en clichés y lugares comunes; sí, le sobran un par de escenas y/o las desaprovecha hacia el desenlace,…<br/><br/>Pero es un buen libro.<br/><br/>Me gusta mucho cómo construye la historia aunque sí creo que al desenlace le falta algo, no sé, probablemente <i>fuerza</i> más obvia para corresponder al vértigo de páginas anteriores. Las líneas sobre las que va construyendo son fuertes y la forma de hacerlo es brutalmente honesta; la relación con el padre y la familia, el encuentro con viejas amistades, el choque en seco con una ciudad de la que se quiso ir y los excesos que de todo este desmadre es como una terapia de choque contra síndrome de Ulises tras su autoexilio.<br/><br/>Es muy atinado en observaciones (que pueden incluso pasar desapercibidas por no ser mencionadas textualmente) sobre la sociedad hacia quien dirige la crítica (para tantos tan cercana y a veces obvia).<br/><br/>Otro tema que me gustó mucho es el [<i>buen</i>] uso de un lenguaje tan natural y obviamente <i>florido</i> muy bien llevado. Palabras que leídas de otra forma, sin ese contexto cuidado o un poco más encimadas provocarían un sensación de exceso que en este libro no sentí. <br/><br/>Y con esto (buena pluma, lenguaje bien llevado y honestidad) la historia transcurre creíble al ser narrada tal y como <i>en realidad</i> (o ficción) <i>sucede</i>.",,,1,0
6050317,Balas de plata,Élmer Mendoza,"Mendoza, Élmer",,"=""9871210809""","=""9789871210800""",4,3.52,Tusquets editores,Paperback,256,2008,2008,2014/02/03,2014/01/21,,,read,"De esos libros que hacen se merecen ese medio punto que no es opción aquí: 3.5.<br/><br/>Buena novela, los personajes principales están muy bien logrados, el ambiente es muy bueno, pero a veces me perdía entre tanto nombre de personaje secundario.<br/><br/>Me dio gusto (literariamente hablando) encontrar una buena novela policiaca en medio de tanto desmadre y tan complicado en el norte del país (tristeza en la realidad).<br/><br/>Me iré con cuatro estrellas pues las últimas 50 páginas me atraparon al grado de quedarme despierto hasta muy tarde para acabarlo de una vez.",,,1,0
8607770,El Cantar de los Cantares: Una aproximación de José Emilio Pacheco,José Emilio Pacheco,"Pacheco, José Emilio",,"=""6074450080""","=""9786074450088""",5,4.13,El Colegio Nacional / Ediciones Era,Paperback,48,2009,2009,2013/08/24,2014/01/29,,,read,"El sólo prólogo, del mismo Pacheco, valdría la pena de comprarlo, pero después de leer el prólogo no hay opción de no leer todo el poema ya con nuevos ojos.",,,1,0
4924574,El Ladron De Arte,Noah Charney,"Charney, Noah","Diego Friera, Jose Diez","=""8432231827""","=""9788432231827""",2,3.07,Planeta Publishing,Paperback,384,2008,2007,2011/01/04,2014/01/04,,,read,"La historia es mala, las conversaciones son poco creíbles, los personajes son completamente inverosímiles,… pero… lo que deja al final del mundo del arte (submundo de la policía del arte) puede hasta cierto punto valer la pena.",,,1,0
11023952,Los enamoramientos,Javier Marías,"Marías, Javier",,"=""8420407135""","=""9788420407135""",0,3.55,Alfaguara,Paperback,401,2011,2011,,2014/01/02,currently-reading,currently-reading (#5),currently-reading,,,,1,0
5987468,"Los hombres que no amaban a las mujeres (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",,"=""8423340449""","=""9788423340446""",4,4.17,Destino,Paperback,672,2008,2005,2011/04/14,2011/04/06,,,read,,,,1,0
4469577,"El hombre sonriente (Kurt Wallander, #4)",Henning Mankell,"Mankell, Henning",,"=""8483835231""","=""9788483835234""",3,3.95,TusQuets,Mass Market Paperback,476,2008,1994,2012/07/21,2012/07/22,,,read,A veces un poco 'demasiado largo' para conectar un punto con el siguiente de la historia. Pero bien cuadrada y sin cabos sueltos.,,,1,0
13459157,Damas de caza,Alma Delia Murillo,"Murillo, Alma Delia",,"=""""","=""""",4,3.94,PLAZA Y VALDES,Paperback,100,2011,2011,2013/10/29,2013/09/26,,,read,,,,1,0
125502,What I Loved,Siri Hustvedt,"Hustvedt, Siri",,"=""""","=""""",4,4.08,Sceptre (Hodder and Stoughton),Paperback,370,2003,2002,,2011/04/06,,,read,,,,1,0
12547242,Ella era Hemingway / No soy Auster,Enrique Vila-Matas,"Vila-Matas, Enrique",,"=""8461249739""","=""9788461249732""",3,3.40,Alfabia,Paperback,40,2008,2008,,2013/09/26,,,read,,,,1,0
9813833,París no se acaba nunca,Enrique Vila-Matas,"Vila-Matas, Enrique",,"=""8433972677""","=""9788433972675""",0,3.78,Anagrama,Paperback,240,2009,2003,,2013/09/26,currently-reading,currently-reading (#4),currently-reading,,,,1,0
248322,The Liar,Stephen Fry,"Fry, Stephen",,"=""0099457059""","=""9780099457053""",0,3.65,Arrow,Paperback,390,2004,1991,,2013/08/01,to-read,to-read (#9),to-read,,,,0,0
592310,Alta infidelidad (Spanish Edition),Rosa Beltrán,"Beltrán, Rosa",,"=""9707706538""","=""9789707706538""",3,3.31,Alfaguara,Paperback,260,2006,2006,,2011/06/13,,,read,,,,1,0
11145997,A pie / On Foot (Pleamar) (Spanish Edition),Luigi Amara,"Amara, Luigi",,"=""6074110360""","=""9786074110364""",4,3.98,Editorial Almadia,Paperback,112,2009,2010,,2011/04/18,,,read,,,,1,0
102719,Atlas de geografía humana,Almudena Grandes,"Grandes, Almudena",,"=""8422675692""","=""9788422675693""",0,3.78,Círculo de Lectores,Paperback,478,1999,1998,,2013/06/24,currently-reading,currently-reading (#3),currently-reading,,,,1,0
8814834,Historia de un crimen perfecto (Spanish Edition),Mikel Santiago,"Santiago, Mikel",,"=""""","=""""",3,3.67,"Smashwords, Inc.",Kindle Edition,47,2012,2010,2013/03/21,2013/03/20,,,read,"Lectura sencilla, rápida y entretenida (y a buen precio!). <br/><br/>Bien narrada, aunque una vez construida la trama, el desenlace aunque no es necesariamente obvio, no termina de sorprender.<br/><br/>Desde las primeras líneas, el narrador no deja lugar a dudas al mismo tiempo que con una frase empieza a cautivar al lector ""Yo la maté"", (guardando las distancias y obvias diferencias, como El Túnel o Roger Ackroyd).<br/>",,,1,0
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan","Michael Henry Heim, Richmond Hoxie","=""0571224385""","=""9780571224388""",3,4.11,Harper Perennial,Paperback,314,2009,1984,2013/03/20,2011/05/14,,,read,,,,1,0
14357459,"My Bookstore: Writers Celebrate Their Favorite Places to Browse, Read, and Shop",Ronald Rice,"Rice, Ronald",Leif Parsons,"=""1579129102""","=""9781579129101""",0,3.87,Black Dog & Leventhal,Hardcover,378,2012,2012,,2013/03/13,to-read,to-read (#8),to-read,,,,0,0
10851749,Dos Caminos,Paul Medrano,"Medrano, Paul",,"=""""","=""""",4,4.50,,ebook,102,,2010,2013/03/11,2013/03/13,,,read,"Un punto de vista diferente al de los medios con respecto a la guerra del narco en México, vista desde diferentes <i>adentro</i>. Coquetea con la realidad de una manera arriesgada pero precisa.<br/><br/>El uso de diferentes voces y formatos para narrar la historia es muy bien logrado.",,,1,0
7955146,Los detectives salvajes,Roberto Bolaño,"Bolaño, Roberto",,"=""9589909116""","=""9789589909119""",4,4.17,Anagrama,Paperback,622,2009,1998,,2011/04/06,,,read,,,,1,0
6518783,El viajero del siglo,Andrés Neuman,"Neuman, Andrés",,"=""607110226X""","=""9786071102263""",0,3.83,Alfaguara,Paperback,544,2009,2009,,2013/01/14,currently-reading,currently-reading (#1),currently-reading,,,,1,0
16161136,El tango de la Guardia Vieja,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""8420413097""","=""9788420413099""",4,3.87,Alfaguara,Paperback,497,2012,2010,2013/01/11,2012/12/17,,,read,,,,1,0
11363624,El ruido de las cosas al caer,Juan Gabriel Vásquez,"Vásquez, Juan Gabriel",,"=""9587581458""","=""9789587581454""",4,3.83,Alfaguara,Paperback,272,2011,2011,2012/11/22,2012/10/26,,,read,,,,1,0
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",3,3.89,Vintage,Paperback,226,2004,2003,2012/10/26,2012/10/10,,,read,,,,1,0
13613446,Plegarias nocturnas,Santiago Gamboa,"Gamboa, Santiago",,"=""8439725574""","=""9788439725572""",4,4.04,Mondadori,Paperback,286,2012,2012,,2012/10/10,,,read,,,,1,0
237209,"In the Woods (Dublin Murder Squad, #1)",Tana French,"French, Tana","David Nathan, Isabel Margelí Bailo, Ulrike Wasel, Klaus Timmermann","=""0670038601""","=""9780670038602""",0,3.79,Viking,Hardcover,429,2007,2007,,2012/09/24,to-read,to-read (#7),to-read,,,,0,0
69260,"La leona blanca (Wallander, #3)",Henning Mankell,"Mankell, Henning",Carmen Montes Cano,"=""9871210035""","=""9789871210039""",3,3.87,TusQuets,Paperback,502,2005,1993,2012/07/17,2012/07/17,,,read,"Un poco demasiado largo en varios capítulos. Interesante el viaje a Sudáfrica pero llega a ser un poco más descriptivo en situaciones y personajes, de lo necesario. Aunque la historia es bastante buena.",,,1,0
13276649,Elogio del insomnio (Spanish Edition),Alberto Ruy-Sánchez,"Ruy-Sánchez, Alberto",,"=""6071112907""","=""9786071112903""",4,3.57,Alfaguara,Paperback,184,2011,2011,2012/07/03,2012/02/15,,,read,,,,1,0
156678,"Asesinos sin rostro (Wallander, #1)",Henning Mankell,"Mankell, Henning",Amanda Monjonell Mansten,"=""8483101599""","=""9788483101599""",4,3.76,Tusquets,Paperback,312,2001,1991,,2012/07/02,,,read,,,,1,0
11924466,"El verano de los juguetes muertos (Inspector Salgado, #1)",Toni Hill,"Hill, Toni",,"=""8499891047""","=""9788499891040""",4,3.70,DeBolsillo,Mass Market Paperback,368,2011,2011,2012/06/21,2012/06/26,,,read,"Buen descubrimiento. Novela policiaca sin más. Bien escrita, sin cabos sueltos y muy buena historia. La línea se aboca exclusivamente a los hechos, sin teorías de conspiración (plaga en estos días), con personajes muy bien logrados. Gran final.",,,1,0
207203,The Adventures of a Cello,Carlos Prieto,"Prieto, Carlos","Álvaro Mutis, Elena C. Murray","=""0292713223""","=""9780292713222""",4,3.67,University of Texas Press,Hardcover,350,2006,1998,2012/06/26,2012/02/15,,,read,,,,1,0
432,"City of Glass (The New York Trilogy, #1)",Paul Auster,"Auster, Paul",,"=""0140097317""","=""9780140097313""",2,3.77,Penguin Books,Paperback,203,1987,1985,2012/03/25,2012/06/26,,,read,,,,1,0
13457067,Todo lo que tengo lo llevo conmigo,Herta Müller,"Müller, Herta",,"=""""","=""""",0,3.90,,,,,2009,,2012/02/15,to-read,to-read (#6),to-read,,,,0,0
1562100,"Cinco mil años de palabras: comentarios sobre el origen, evolución, muerte y resurrección de algunas lenguas",Carlos Prieto,"Prieto, Carlos",,"=""9681674936""","=""9789681674939""",5,4.10,Fondo de Cultura Economica,Paperback,274,2005,2005,,2012/02/15,,,read,,,,1,0
726248,Últimas tardes con Teresa,Juan Marsé,"Marsé, Juan",,"=""""","=""""",0,3.81,European Schoolbooks,Paperback,470,2005,1966,,2011/04/18,to-read,to-read (#3),to-read,,,,0,0
101094,The Famished Road,Ben Okri,"Okri, Ben",,"=""0385425139""","=""9780385425131""",0,3.73,Anchor Books,Paperback,512,1993,1991,,2011/10/27,to-read,to-read (#5),to-read,,,,0,0
75515,La plaça del Diamant,Mercè Rodoreda,"Rodoreda, Mercè",,"=""8485952316""","=""9788485952311""",0,3.82,Club Editor Kapel,Paperback,159,1984,1962,,2011/04/06,to-read,to-read (#1),to-read,,,,0,0
1390442,Blue Pills:  A Positive Love Story,Frederik Peeters,"Peeters, Frederik",Anjali Singh,"=""061882099X""","=""9780618820993""",4,4.02,Houghton Mifflin Harcourt,Hardcover,192,2008,2001,2011/02/13,2011/06/02,,,read,,,,1,0
2892624,Road Story,Alberto Fuguet,"Fuguet, Alberto",Gonzalo Martínez,"=""9562395383""","=""9789562395380""",3,3.02,Alfaguara,Paperback,132,2007,2007,,2011/06/02,,,read,,,,1,0
6892870,"The Girl Who Kicked the Hornet’s Nest (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""030726999X""","=""9780307269997""",4,4.24,Knopf,Hardcover,566,2010,2007,2011/06/01,2011/05/15,,,read,,,,1,0
11367060,La pieza del fondo,Eugenia Almeida,"Almeida, Eugenia",,"=""9876280988""","=""9789876280983""",3,3.90,EDHASA,Paperback,250,2010,2007,,2011/05/14,,,read,,,,1,0
5060378,"The Girl Who Played with Fire (Millennium, #2)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0307269981""","=""9780307269980""",4,4.25,Alfred A. Knopf,Hardcover,503,2009,2006,2011/05/14,2011/05/02,,,read,,,,1,0
5085644,Lo Que La Ciudad Esconde,Pablo Caralps,"Caralps, Pablo",,"=""8427034326""","=""9788427034327""",2,2.44,Ediciones Martínez Roca,Hardcover,352,2008,,2011/03/09,2011/04/12,,,read,"Palomero. Rápido. Teorías de conspiración, escrito decentemente (aunque con errores MUY raros de redacción).",,,1,0
2544232,Si te dicen que caí,Juan Marsé,"Marsé, Juan",,"=""8401428149""","=""9788401428142""",0,3.70,"Plaza & Janes Editores, S.A.",Paperback,320,1993,1973,,2011/04/18,to-read,to-read (#4),to-read,,,,0,0
291494,Tokio Blues,Haruki Murakami,"Murakami, Haruki",,"=""9871210191""","=""9789871210190""",4,4.01,TusQuets,Paperback,0,2015,1987,,2011/04/18,,,read,"Goes with 4 instead of 3 stars, I don't know, maybe because I remember thinking somewhere around pg 90 ""man, I still have no idea what this goes about, but its kind of magic, I can't stop reading"". Liked it.",,,1,0
54076,El pintor de batallas,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""9870403409""","=""9789870403401""",4,3.65,Alfaguara,Paperback,304,2006,2006,,2011/04/18,,,read,,,,1,0
87186,Territorio comanche,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""8422653184""","=""9788422653189""",5,3.87,"Círculo de Lectores, S.A.",Hardcover,128,1995,1994,,2011/04/18,,,read,,,,1,0
7726734,Cien años de soledad,Gabriel García Márquez,"Márquez, Gabriel García",,"=""987070042X""","=""9789870700425""",4,4.11,Editorial Sudamericana,Hardcover,510,2007,1967,,2011/04/18,,,read,,,,1,0
7775914,Seda,Alessandro Baricco,"Baricco, Alessandro",,"=""8493480118""","=""9788493480110""",4,3.85,Rinoceronte,Paperback,114,2006,1996,,2011/04/18,,,read,,,,1,0
8145620,Océano mar,Alessandro Baricco,"Baricco, Alessandro","Xavier González Rovira, Carlos Gumpert","=""""","=""""",5,4.09,Anagrama,Paperback,240,2007,1993,,2011/04/18,,,read,,,,1,0
3239549,La emperatriz de Lavapiés,Jorge F. Hernández,"Hernández, Jorge F.",,"=""9681905083""","=""9789681905088""",0,3.73,Punto de Lectura,Paperback,328,2016,2011,,2011/04/18,to-read,to-read (#2),to-read,,,,0,0
6593980,Roberto Bolaño: The Last Interview and Other Conversations,Roberto Bolaño,"Bolaño, Roberto","Mónica Maristain, Marcela Valdes, Sybil Perez, Tom McCartan","=""1933633832""","=""9781933633831""",4,3.88,Melville House,Paperback,123,2009,2009,,2011/04/06,,,read,,,,1,0
11024320,Crímenes Pitagóricos,MIJAILIDIS TEFCROS,"TEFCROS, MIJAILIDIS",,"=""8492429453""","=""9788492429455""",3,2.88,ROCA EDITORIAL,Paperback,200,2009,2008,2011/03/15,2011/04/06,,,read,"Lo que más disfruté del libro fue el recordar tiempos de estudiante de matemáticas.<br/><br/>La historia es buena y ya. Pero la realización y el cómo los personajes y hechos se mezclan en la historia (del arte y las matemáticas) está bien hecho. Buena e importante parte de la historia gira alrededor de la conferencia de <a href=""http://es.wikipedia.org/wiki/David_Hilbert"">David Hilbert</a> cuando un alumno de Göttingen asiste al congreso de Paris en 1900. <br/><br/>Ameno.",,,1,0
1783858,Castillos de cartón,Almudena Grandes,"Grandes, Almudena",,"=""9509779717""","=""9789509779716""",3,3.86,TusQuets,Paperback,,2004,2004,2011/03/09,2011/04/06,,,read,,,,1,0
